item_id,variant,method,gold_count,correct_docs,misinfo_docs,noise_docs,misinfo_dominant,exact_set,set_precision,set_recall,set_f1,confidence,correct,prediction,gold
279,misinfo_dominant,dsmt_pcr6_factorized,2,2,0,1,0,1.0,1.0,1.0,1.0,0.45220090281672864,1.0,john m stahl || douglas sirk,john m stahl || douglas sirk
279,misinfo_dominant,dsmt_pcr6_provenance,2,2,0,1,0,1.0,1.0,1.0,1.0,0.45220090281672864,1.0,john m stahl || douglas sirk,john m stahl || douglas sirk
280,original,majority_topk,2,2,0,2,0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,irma thomas,irma thomas || rain rain singer
280,original,relevance_topk,2,2,0,2,0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,irma thomas,irma thomas || rain rain singer
280,original,dst_global_top1,2,2,0,2,0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,irma thomas,irma thomas || rain rain singer
280,original,dst_global_topk,2,2,0,2,0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,irma thomas,irma thomas || rain rain singer
280,original,dst_factorized,2,2,0,2,0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,irma thomas,irma thomas || rain rain singer
280,original,dst_factorized_provenance,2,2,0,2,0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,irma thomas,irma thomas || rain rain singer
280,original,dsmt_pcr6_factorized,2,2,0,2,0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,irma thomas,irma thomas || rain rain singer
280,original,dsmt_pcr6_provenance,2,2,0,2,0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,irma thomas,irma thomas || rain rain singer
280,duplicate_misinfo_x3,majority_topk,2,2,0,2,0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,irma thomas,irma thomas || rain rain singer
280,duplicate_misinfo_x3,relevance_topk,2,2,0,2,0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,irma thomas,irma thomas || rain rain singer
280,duplicate_misinfo_x3,dst_global_top1,2,2,0,2,0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,irma thomas,irma thomas || rain rain singer
280,duplicate_misinfo_x3,dst_global_topk,2,2,0,2,0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,irma thomas,irma thomas || rain rain singer
280,duplicate_misinfo_x3,dst_factorized,2,2,0,2,0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,irma thomas,irma thomas || rain rain singer
280,duplicate_misinfo_x3,dst_factorized_provenance,2,2,0,2,0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,irma thomas,irma thomas || rain rain singer
280,duplicate_misinfo_x3,dsmt_pcr6_factorized,2,2,0,2,0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,irma thomas,irma thomas || rain rain singer
280,duplicate_misinfo_x3,dsmt_pcr6_provenance,2,2,0,2,0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,irma thomas,irma thomas || rain rain singer
280,misinfo_dominant,majority_topk,2,1,0,2,0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,irma thomas,irma thomas || rain rain singer
280,misinfo_dominant,relevance_topk,2,1,0,2,0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,irma thomas,irma thomas || rain rain singer
280,misinfo_dominant,dst_global_top1,2,1,0,2,0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,irma thomas,irma thomas || rain rain singer
280,misinfo_dominant,dst_global_topk,2,1,0,2,0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,irma thomas,irma thomas || rain rain singer
280,misinfo_dominant,dst_factorized,2,1,0,2,0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,irma thomas,irma thomas || rain rain singer
280,misinfo_dominant,dst_factorized_provenance,2,1,0,2,0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,irma thomas,irma thomas || rain rain singer
280,misinfo_dominant,dsmt_pcr6_factorized,2,1,0,2,0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,irma thomas,irma thomas || rain rain singer
280,misinfo_dominant,dsmt_pcr6_provenance,2,1,0,2,0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,irma thomas,irma thomas || rain rain singer
281,original,majority_topk,2,3,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,documentary film || period drama film,documentary film || period drama film
281,original,relevance_topk,2,3,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,documentary film || period drama film,documentary film || period drama film
281,original,dst_global_top1,2,3,0,1,0,0.0,1.0,0.5,0.6666666666666666,0.9051568066343515,0.0,documentary film,documentary film || period drama film
281,original,dst_global_topk,2,3,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,documentary film || period drama film,documentary film || period drama film
281,original,dst_factorized,2,3,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,documentary film || period drama film,documentary film || period drama film
281,original,dst_factorized_provenance,2,3,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,documentary film || period drama film,documentary film || period drama film
281,original,dsmt_pcr6_factorized,2,3,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,documentary film || period drama film,documentary film || period drama film
281,original,dsmt_pcr6_provenance,2,3,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,documentary film || period drama film,documentary film || period drama film
281,duplicate_misinfo_x3,majority_topk,2,3,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,documentary film || period drama film,documentary film || period drama film
281,duplicate_misinfo_x3,relevance_topk,2,3,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,documentary film || period drama film,documentary film || period drama film
281,duplicate_misinfo_x3,dst_global_top1,2,3,0,1,0,0.0,1.0,0.5,0.6666666666666666,0.9051568066343515,0.0,documentary film,documentary film || period drama film
281,duplicate_misinfo_x3,dst_global_topk,2,3,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,documentary film || period drama film,documentary film || period drama film
281,duplicate_misinfo_x3,dst_factorized,2,3,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,documentary film || period drama film,documentary film || period drama film
281,duplicate_misinfo_x3,dst_factorized_provenance,2,3,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,documentary film || period drama film,documentary film || period drama film
281,duplicate_misinfo_x3,dsmt_pcr6_factorized,2,3,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,documentary film || period drama film,documentary film || period drama film
281,duplicate_misinfo_x3,dsmt_pcr6_provenance,2,3,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,documentary film || period drama film,documentary film || period drama film
281,misinfo_dominant,majority_topk,2,2,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,documentary film || period drama film,documentary film || period drama film
281,misinfo_dominant,relevance_topk,2,2,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,documentary film || period drama film,documentary film || period drama film
281,misinfo_dominant,dst_global_top1,2,2,0,1,0,0.0,1.0,0.5,0.6666666666666666,0.5,0.0,documentary film,documentary film || period drama film
281,misinfo_dominant,dst_global_topk,2,2,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,documentary film || period drama film,documentary film || period drama film
281,misinfo_dominant,dst_factorized,2,2,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,documentary film || period drama film,documentary film || period drama film
281,misinfo_dominant,dst_factorized_provenance,2,2,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,documentary film || period drama film,documentary film || period drama film
281,misinfo_dominant,dsmt_pcr6_factorized,2,2,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,documentary film || period drama film,documentary film || period drama film
281,misinfo_dominant,dsmt_pcr6_provenance,2,2,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,documentary film || period drama film,documentary film || period drama film
282,original,majority_topk,2,4,1,1,0,1.0,1.0,1.0,1.0,0.8,1.0,anglican priest || architect,anglican priest || architect
282,original,relevance_topk,2,4,1,1,0,1.0,1.0,1.0,1.0,0.8176895306859205,1.0,anglican priest || architect,anglican priest || architect
282,original,dst_global_top1,2,4,1,1,0,0.0,1.0,0.5,0.6666666666666666,0.5134518184740648,0.0,anglican priest,anglican priest || architect
282,original,dst_global_topk,2,4,1,1,0,1.0,1.0,1.0,1.0,0.9448474091843544,1.0,anglican priest || architect,anglican priest || architect
282,original,dst_factorized,2,4,1,1,0,1.0,1.0,1.0,1.0,0.9474357941375503,1.0,anglican priest || architect,anglican priest || architect
282,original,dst_factorized_provenance,2,4,1,1,0,1.0,1.0,1.0,1.0,0.9474357941375503,1.0,anglican priest || architect,anglican priest || architect
282,original,dsmt_pcr6_factorized,2,4,1,1,0,1.0,1.0,1.0,1.0,0.8534377124603362,1.0,anglican priest || architect,anglican priest || architect
282,original,dsmt_pcr6_provenance,2,4,1,1,0,1.0,1.0,1.0,1.0,0.8534377124603362,1.0,anglican priest || architect,anglican priest || architect
282,duplicate_misinfo_x3,majority_topk,2,4,4,1,1,0.0,0.5,0.5,0.5,0.75,0.0,professional basketball player || anglican priest,anglican priest || architect
282,duplicate_misinfo_x3,relevance_topk,2,4,4,1,1,0.0,0.5,0.5,0.5,0.7409568261376897,0.0,professional basketball player || anglican priest,anglican priest || architect
282,duplicate_misinfo_x3,dst_global_top1,2,4,4,1,1,0.0,0.0,0.0,0.0,0.6799454675493692,0.0,professional basketball player,anglican priest || architect
282,duplicate_misinfo_x3,dst_global_topk,2,4,4,1,1,0.0,0.5,0.5,0.5,0.8538704633743609,0.0,professional basketball player || anglican priest,anglican priest || architect
282,duplicate_misinfo_x3,dst_factorized,2,4,4,1,1,0.0,0.5,0.5,0.5,0.89185768051043,0.0,professional basketball player || architect,anglican priest || architect
282,duplicate_misinfo_x3,dst_factorized_provenance,2,4,4,1,1,1.0,1.0,1.0,1.0,0.9474357941375503,1.0,anglican priest || architect,anglican priest || architect
282,duplicate_misinfo_x3,dsmt_pcr6_factorized,2,4,4,1,1,0.0,0.5,0.5,0.5,0.7669295400723805,0.0,professional basketball player || architect,anglican priest || architect
282,duplicate_misinfo_x3,dsmt_pcr6_provenance,2,4,4,1,1,1.0,1.0,1.0,1.0,0.8479313126945963,1.0,anglican priest || architect,anglican priest || architect
282,misinfo_dominant,majority_topk,2,2,3,1,1,0.0,0.5,0.5,0.5,0.8,0.0,professional basketball player || anglican priest,anglican priest || architect
282,misinfo_dominant,relevance_topk,2,2,3,1,1,0.0,0.5,0.5,0.5,0.7690941385435169,0.0,professional basketball player || anglican priest,anglican priest || architect
282,misinfo_dominant,dst_global_top1,2,2,3,1,1,0.0,0.0,0.0,0.0,0.6721601956215024,0.0,professional basketball player,anglican priest || architect
282,misinfo_dominant,dst_global_topk,2,2,3,1,1,0.0,0.5,0.5,0.5,0.8360800978107512,0.0,professional basketball player || anglican priest,anglican priest || architect
282,misinfo_dominant,dst_factorized,2,2,3,1,1,0.0,0.5,0.5,0.5,0.8950212529858168,0.0,professional basketball player || architect,anglican priest || architect
282,misinfo_dominant,dst_factorized_provenance,2,2,3,1,1,1.0,1.0,1.0,1.0,0.8556423314444291,1.0,anglican priest || architect,anglican priest || architect
282,misinfo_dominant,dsmt_pcr6_factorized,2,2,3,1,1,0.0,0.5,0.5,0.5,0.7938773538885113,0.0,professional basketball player || architect,anglican priest || architect
282,misinfo_dominant,dsmt_pcr6_provenance,2,2,3,1,1,1.0,1.0,1.0,1.0,0.8047476253674597,1.0,anglican priest || architect,anglican priest || architect
283,original,majority_topk,2,5,1,1,0,0.0,0.5,0.5,0.5,1.0,0.0,football || basketball,football || rugby union
283,original,relevance_topk,2,5,1,1,0,0.0,0.5,0.5,0.5,1.0,0.0,football || basketball,football || rugby union
283,original,dst_global_top1,2,5,1,1,0,0.0,1.0,0.5,0.6666666666666666,0.9931165407930133,0.0,football,football || rugby union
283,original,dst_global_topk,2,5,1,1,0,0.0,0.5,0.5,0.5,1.0,0.0,football || basketball,football || rugby union
283,original,dst_factorized,2,5,1,1,0,0.0,0.5,0.5,0.5,0.08121396301785869,0.0,football || basketball,football || rugby union
283,original,dst_factorized_provenance,2,5,1,1,0,0.0,0.5,0.5,0.5,0.08121396301785869,0.0,football || basketball,football || rugby union
283,original,dsmt_pcr6_factorized,2,5,1,1,0,0.0,0.5,0.5,0.5,0.3658485596069581,0.0,football || basketball,football || rugby union
283,original,dsmt_pcr6_provenance,2,5,1,1,0,0.0,0.5,0.5,0.5,0.3658485596069581,0.0,football || basketball,football || rugby union
283,duplicate_misinfo_x3,majority_topk,2,5,4,1,0,0.0,0.5,0.5,0.5,1.0,0.0,football || basketball,football || rugby union
283,duplicate_misinfo_x3,relevance_topk,2,5,4,1,0,0.0,0.5,0.5,0.5,1.0,0.0,football || basketball,football || rugby union
283,duplicate_misinfo_x3,dst_global_top1,2,5,4,1,0,0.0,1.0,0.5,0.6666666666666666,0.8791524700767558,0.0,football,football || rugby union
283,duplicate_misinfo_x3,dst_global_topk,2,5,4,1,0,0.0,0.5,0.5,0.5,0.9999999999999999,0.0,football || basketball,football || rugby union
283,duplicate_misinfo_x3,dst_factorized,2,5,4,1,0,0.0,0.5,0.5,0.5,0.25453918769561257,0.0,football || basketball,football || rugby union
283,duplicate_misinfo_x3,dst_factorized_provenance,2,5,4,1,0,0.0,0.5,0.5,0.5,0.08121396301785869,0.0,football || basketball,football || rugby union
283,duplicate_misinfo_x3,dsmt_pcr6_factorized,2,5,4,1,0,0.0,0.5,0.5,0.5,0.46049871035851636,0.0,football || basketball,football || rugby union
283,duplicate_misinfo_x3,dsmt_pcr6_provenance,2,5,4,1,0,0.0,0.5,0.5,0.5,0.38806989174048073,0.0,football || basketball,football || rugby union
283,misinfo_dominant,majority_topk,2,1,3,1,1,0.0,0.5,0.5,0.5,1.0,0.0,basketball || football,football || rugby union
283,misinfo_dominant,relevance_topk,2,1,3,1,1,0.0,0.5,0.5,0.5,1.0,0.0,basketball || football,football || rugby union
283,misinfo_dominant,dst_global_top1,2,1,3,1,1,0.0,0.0,0.0,0.0,0.707704829107112,0.0,basketball,football || rugby union
283,misinfo_dominant,dst_global_topk,2,1,3,1,1,0.0,0.5,0.5,0.5,1.0,0.0,basketball || football,football || rugby union
283,misinfo_dominant,dst_factorized,2,1,3,1,1,0.0,0.5,0.5,0.5,0.4548172203925281,0.0,basketball || football,football || rugby union
283,misinfo_dominant,dst_factorized_provenance,2,1,3,1,1,0.0,0.5,0.5,0.5,0.4265446124558069,0.0,football || basketball,football || rugby union
283,misinfo_dominant,dsmt_pcr6_factorized,2,1,3,1,1,0.0,0.5,0.5,0.5,0.4922527291839047,0.0,basketball || football,football || rugby union
283,misinfo_dominant,dsmt_pcr6_provenance,2,1,3,1,1,0.0,0.5,0.5,0.5,0.4670938545318218,0.0,football || basketball,football || rugby union
284,original,majority_topk,2,2,1,1,0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,chester springs pennsylvania || northern tunbridge vermont,chester springs pennsylvania || northern tunbridge vermont
284,original,relevance_topk,2,2,1,1,0,1.0,1.0,1.0,1.0,0.7035573122529644,1.0,chester springs pennsylvania || northern tunbridge vermont,chester springs pennsylvania || northern tunbridge vermont
284,original,dst_global_top1,2,2,1,1,0,0.0,1.0,0.5,0.6666666666666666,0.459016393442623,0.0,chester springs pennsylvania,chester springs pennsylvania || northern tunbridge vermont
284,original,dst_global_topk,2,2,1,1,0,1.0,1.0,1.0,1.0,0.8360655737704918,1.0,chester springs pennsylvania || northern tunbridge vermont,chester springs pennsylvania || northern tunbridge vermont
284,original,dst_factorized,2,2,1,1,0,1.0,1.0,1.0,1.0,0.8548504142651104,1.0,chester springs pennsylvania || northern tunbridge vermont,chester springs pennsylvania || northern tunbridge vermont
284,original,dst_factorized_provenance,2,2,1,1,0,1.0,1.0,1.0,1.0,0.8548504142651104,1.0,chester springs pennsylvania || northern tunbridge vermont,chester springs pennsylvania || northern tunbridge vermont
284,original,dsmt_pcr6_factorized,2,2,1,1,0,1.0,1.0,1.0,1.0,0.7782556252169451,1.0,chester springs pennsylvania || northern tunbridge vermont,chester springs pennsylvania || northern tunbridge vermont
284,original,dsmt_pcr6_provenance,2,2,1,1,0,1.0,1.0,1.0,1.0,0.7782556252169451,1.0,chester springs pennsylvania || northern tunbridge vermont,chester springs pennsylvania || northern tunbridge vermont
284,duplicate_misinfo_x3,majority_topk,2,2,4,1,1,0.0,0.5,0.5,0.5,0.8333333333333334,0.0,springfield massachusetts || chester springs pennsylvania,chester springs pennsylvania || northern tunbridge vermont
284,duplicate_misinfo_x3,relevance_topk,2,2,4,1,1,0.0,0.5,0.5,0.5,0.8158995815899581,0.0,springfield massachusetts || chester springs pennsylvania,chester springs pennsylvania || northern tunbridge vermont
284,duplicate_misinfo_x3,dst_global_top1,2,2,4,1,1,0.0,0.0,0.0,0.0,0.9375764993880049,0.0,springfield massachusetts,chester springs pennsylvania || northern tunbridge vermont
284,duplicate_misinfo_x3,dst_global_topk,2,2,4,1,1,0.0,0.5,0.5,0.5,0.9718482252141983,0.0,springfield massachusetts || chester springs pennsylvania,chester springs pennsylvania || northern tunbridge vermont
284,duplicate_misinfo_x3,dst_factorized,2,2,4,1,1,0.0,0.5,0.5,0.5,0.9819118816860434,0.0,springfield massachusetts || northern tunbridge vermont,chester springs pennsylvania || northern tunbridge vermont
284,duplicate_misinfo_x3,dst_factorized_provenance,2,2,4,1,1,1.0,1.0,1.0,1.0,0.8548504142651104,1.0,chester springs pennsylvania || northern tunbridge vermont,chester springs pennsylvania || northern tunbridge vermont
284,duplicate_misinfo_x3,dsmt_pcr6_factorized,2,2,4,1,1,0.0,0.5,0.5,0.5,0.8475932565472263,0.0,springfield massachusetts || northern tunbridge vermont,chester springs pennsylvania || northern tunbridge vermont
284,duplicate_misinfo_x3,dsmt_pcr6_provenance,2,2,4,1,1,1.0,1.0,1.0,1.0,0.7883735403308658,1.0,chester springs pennsylvania || northern tunbridge vermont,chester springs pennsylvania || northern tunbridge vermont
284,misinfo_dominant,majority_topk,2,2,3,1,1,0.0,0.5,0.5,0.5,0.8,0.0,springfield massachusetts || chester springs pennsylvania,chester springs pennsylvania || northern tunbridge vermont
284,misinfo_dominant,relevance_topk,2,2,3,1,1,0.0,0.5,0.5,0.5,0.781637717121588,0.0,springfield massachusetts || chester springs pennsylvania,chester springs pennsylvania || northern tunbridge vermont
284,misinfo_dominant,dst_global_top1,2,2,3,1,1,0.0,0.0,0.0,0.0,0.7883817427385893,0.0,springfield massachusetts,chester springs pennsylvania || northern tunbridge vermont
284,misinfo_dominant,dst_global_topk,2,2,3,1,1,0.0,0.5,0.5,0.5,0.9045643153526972,0.0,springfield massachusetts || chester springs pennsylvania,chester springs pennsylvania || northern tunbridge vermont
284,misinfo_dominant,dst_factorized,2,2,3,1,1,0.0,0.5,0.5,0.5,0.9326644700526713,0.0,springfield massachusetts || northern tunbridge vermont,chester springs pennsylvania || northern tunbridge vermont
284,misinfo_dominant,dst_factorized_provenance,2,2,3,1,1,1.0,1.0,1.0,1.0,0.8548504142651104,1.0,chester springs pennsylvania || northern tunbridge vermont,chester springs pennsylvania || northern tunbridge vermont
284,misinfo_dominant,dsmt_pcr6_factorized,2,2,3,1,1,0.0,0.5,0.5,0.5,0.8137061058998281,0.0,springfield massachusetts || northern tunbridge vermont,chester springs pennsylvania || northern tunbridge vermont
284,misinfo_dominant,dsmt_pcr6_provenance,2,2,3,1,1,1.0,1.0,1.0,1.0,0.7888904439815606,1.0,chester springs pennsylvania || northern tunbridge vermont,chester springs pennsylvania || northern tunbridge vermont
285,original,majority_topk,2,6,1,1,0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,28 september 1981 || 28 september 2015,28 september 1981 || 28 september 2015
285,original,relevance_topk,2,6,1,1,0,1.0,1.0,1.0,1.0,0.8469565217391305,1.0,28 september 1981 || 28 september 2015,28 september 1981 || 28 september 2015
285,original,dst_global_top1,2,6,1,1,0,0.0,1.0,0.5,0.6666666666666666,0.7434131697952768,0.0,28 september 1981,28 september 1981 || 28 september 2015
285,original,dst_global_topk,2,6,1,1,0,1.0,1.0,1.0,1.0,0.983553860623317,1.0,28 september 1981 || 28 september 2015,28 september 1981 || 28 september 2015
285,original,dst_factorized,2,6,1,1,0,1.0,1.0,1.0,1.0,0.8311712281828256,1.0,28 september 1981 || 28 september 2015,28 september 1981 || 28 september 2015
285,original,dst_factorized_provenance,2,6,1,1,0,1.0,1.0,1.0,1.0,0.8311712281828256,1.0,28 september 1981 || 28 september 2015,28 september 1981 || 28 september 2015
285,original,dsmt_pcr6_factorized,2,6,1,1,0,1.0,1.0,1.0,1.0,0.6090828758595609,1.0,28 september 1981 || 28 september 2015,28 september 1981 || 28 september 2015
285,original,dsmt_pcr6_provenance,2,6,1,1,0,1.0,1.0,1.0,1.0,0.6090828758595609,1.0,28 september 1981 || 28 september 2015,28 september 1981 || 28 september 2015
285,duplicate_misinfo_x3,majority_topk,2,6,4,1,0,0.0,0.5,0.5,0.5,0.7,0.0,1 april 1975 || 28 september 1981,28 september 1981 || 28 september 2015
285,duplicate_misinfo_x3,relevance_topk,2,6,4,1,0,0.0,0.5,0.5,0.5,0.7246722288438617,0.0,1 april 1975 || 28 september 1981,28 september 1981 || 28 september 2015
285,duplicate_misinfo_x3,dst_global_top1,2,6,4,1,0,0.0,0.0,0.0,0.0,0.913168608457266,0.0,1 april 1975,28 september 1981 || 28 september 2015
285,duplicate_misinfo_x3,dst_global_topk,2,6,4,1,0,0.0,0.5,0.5,0.5,0.9787995846639068,0.0,1 april 1975 || 28 september 1981,28 september 1981 || 28 september 2015
285,duplicate_misinfo_x3,dst_factorized,2,6,4,1,0,0.0,0.5,0.5,0.5,0.9693946875074236,0.0,28 september 1981 || 1 april 1975,28 september 1981 || 28 september 2015
285,duplicate_misinfo_x3,dst_factorized_provenance,2,6,4,1,0,1.0,1.0,1.0,1.0,0.8311712281828257,1.0,28 september 1981 || 28 september 2015,28 september 1981 || 28 september 2015
285,duplicate_misinfo_x3,dsmt_pcr6_factorized,2,6,4,1,0,0.0,0.5,0.5,0.5,0.6747446012727487,0.0,28 september 1981 || 1 april 1975,28 september 1981 || 28 september 2015
285,duplicate_misinfo_x3,dsmt_pcr6_provenance,2,6,4,1,0,1.0,1.0,1.0,1.0,0.5876819535119884,1.0,28 september 1981 || 28 september 2015,28 september 1981 || 28 september 2015
285,misinfo_dominant,majority_topk,2,2,3,1,1,0.0,0.5,0.5,0.5,0.8,0.0,1 april 1975 || 28 september 1981,28 september 1981 || 28 september 2015
285,misinfo_dominant,relevance_topk,2,2,3,1,1,0.0,0.5,0.5,0.5,0.7999999999999999,0.0,1 april 1975 || 28 september 1981,28 september 1981 || 28 september 2015
285,misinfo_dominant,dst_global_top1,2,2,3,1,1,0.0,0.0,0.0,0.0,0.9741589164221958,0.0,1 april 1975,28 september 1981 || 28 september 2015
285,misinfo_dominant,dst_global_topk,2,2,3,1,1,0.0,0.5,0.5,0.5,0.9870794582110978,0.0,1 april 1975 || 28 september 1981,28 september 1981 || 28 september 2015
285,misinfo_dominant,dst_factorized,2,2,3,1,1,0.0,0.5,0.5,0.5,0.9932942070635506,0.0,28 september 1981 || 1 april 1975,28 september 1981 || 28 september 2015
285,misinfo_dominant,dst_factorized_provenance,2,2,3,1,1,1.0,1.0,1.0,1.0,0.7071067811865477,1.0,28 september 1981 || 28 september 2015,28 september 1981 || 28 september 2015
285,misinfo_dominant,dsmt_pcr6_factorized,2,2,3,1,1,0.0,0.5,0.5,0.5,0.8649684427518277,0.0,28 september 1981 || 1 april 1975,28 september 1981 || 28 september 2015
285,misinfo_dominant,dsmt_pcr6_provenance,2,2,3,1,1,1.0,1.0,1.0,1.0,0.7077902409973199,1.0,28 september 1981 || 28 september 2015,28 september 1981 || 28 september 2015
286,original,majority_topk,2,5,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,airbus a310 324 || tupolev tu 104a,tupolev tu 104a || airbus a310 324
286,original,relevance_topk,2,5,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,airbus a310 324 || tupolev tu 104a,tupolev tu 104a || airbus a310 324
286,original,dst_global_top1,2,5,0,1,0,0.0,1.0,0.5,0.6666666666666666,0.7622180400304799,0.0,airbus a310 324,tupolev tu 104a || airbus a310 324
286,original,dst_global_topk,2,5,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,airbus a310 324 || tupolev tu 104a,tupolev tu 104a || airbus a310 324
286,original,dst_factorized,2,5,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,tupolev tu 104a || airbus a310 324,tupolev tu 104a || airbus a310 324
286,original,dst_factorized_provenance,2,5,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,tupolev tu 104a || airbus a310 324,tupolev tu 104a || airbus a310 324
286,original,dsmt_pcr6_factorized,2,5,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,tupolev tu 104a || airbus a310 324,tupolev tu 104a || airbus a310 324
286,original,dsmt_pcr6_provenance,2,5,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,tupolev tu 104a || airbus a310 324,tupolev tu 104a || airbus a310 324
286,duplicate_misinfo_x3,majority_topk,2,5,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,airbus a310 324 || tupolev tu 104a,tupolev tu 104a || airbus a310 324
286,duplicate_misinfo_x3,relevance_topk,2,5,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,airbus a310 324 || tupolev tu 104a,tupolev tu 104a || airbus a310 324
286,duplicate_misinfo_x3,dst_global_top1,2,5,0,1,0,0.0,1.0,0.5,0.6666666666666666,0.7622180400304799,0.0,airbus a310 324,tupolev tu 104a || airbus a310 324
286,duplicate_misinfo_x3,dst_global_topk,2,5,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,airbus a310 324 || tupolev tu 104a,tupolev tu 104a || airbus a310 324
286,duplicate_misinfo_x3,dst_factorized,2,5,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,tupolev tu 104a || airbus a310 324,tupolev tu 104a || airbus a310 324
286,duplicate_misinfo_x3,dst_factorized_provenance,2,5,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,tupolev tu 104a || airbus a310 324,tupolev tu 104a || airbus a310 324
286,duplicate_misinfo_x3,dsmt_pcr6_factorized,2,5,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,tupolev tu 104a || airbus a310 324,tupolev tu 104a || airbus a310 324
286,duplicate_misinfo_x3,dsmt_pcr6_provenance,2,5,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,tupolev tu 104a || airbus a310 324,tupolev tu 104a || airbus a310 324
286,misinfo_dominant,majority_topk,2,2,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,airbus a310 324 || tupolev tu 104a,tupolev tu 104a || airbus a310 324
286,misinfo_dominant,relevance_topk,2,2,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,airbus a310 324 || tupolev tu 104a,tupolev tu 104a || airbus a310 324
286,misinfo_dominant,dst_global_top1,2,2,0,1,0,0.0,1.0,0.5,0.6666666666666666,0.5,0.0,airbus a310 324,tupolev tu 104a || airbus a310 324
286,misinfo_dominant,dst_global_topk,2,2,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,airbus a310 324 || tupolev tu 104a,tupolev tu 104a || airbus a310 324
286,misinfo_dominant,dst_factorized,2,2,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,tupolev tu 104a || airbus a310 324,tupolev tu 104a || airbus a310 324
286,misinfo_dominant,dst_factorized_provenance,2,2,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,tupolev tu 104a || airbus a310 324,tupolev tu 104a || airbus a310 324
286,misinfo_dominant,dsmt_pcr6_factorized,2,2,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,tupolev tu 104a || airbus a310 324,tupolev tu 104a || airbus a310 324
