item_id,condition,rule,decision,truth,prediction,correct,brier
464,independent_clean,dempster,dsmp_epsilon_0.001,a1,a1,1,8.597698043595963e-11
464,independent_clean,dempster,max_belief,a1,a1,1,nan
464,independent_clean,dempster,max_plausibility,a1,a1,1,nan
464,independent_clean,dempster,min_belief_interval_distance,a1,a1,1,nan
464,independent_clean,pcr6,betp,a1,a1,1,1.3983768260746705e-05
464,independent_clean,pcr6,dsmp_epsilon_0.001,a1,a1,1,8.597698043595963e-11
464,independent_clean,pcr6,max_belief,a1,a1,1,nan
464,independent_clean,pcr6,max_plausibility,a1,a1,1,nan
464,independent_clean,pcr6,min_belief_interval_distance,a1,a1,1,nan
464,independent_clean,pcr6_plus,betp,a1,a1,1,1.3983768260746705e-05
464,independent_clean,pcr6_plus,dsmp_epsilon_0.001,a1,a1,1,8.597698043595963e-11
464,independent_clean,pcr6_plus,max_belief,a1,a1,1,nan
464,independent_clean,pcr6_plus,max_plausibility,a1,a1,1,nan
464,independent_clean,pcr6_plus,min_belief_interval_distance,a1,a1,1,nan
464,partial_ignorance_conflict,dempster,betp,a1,a1,1,0.03915182166384738
464,partial_ignorance_conflict,dempster,dsmp_epsilon_0.001,a1,a1,1,0.03588445927414817
464,partial_ignorance_conflict,dempster,max_belief,a1,a1,1,nan
464,partial_ignorance_conflict,dempster,max_plausibility,a1,a1,1,nan
464,partial_ignorance_conflict,dempster,min_belief_interval_distance,a1,a1,1,nan
464,partial_ignorance_conflict,pcr6,betp,a1,a1,1,0.2700829452504037
464,partial_ignorance_conflict,pcr6,dsmp_epsilon_0.001,a1,a1,1,0.2202122452395811
464,partial_ignorance_conflict,pcr6,max_belief,a1,a1,1,nan
464,partial_ignorance_conflict,pcr6,max_plausibility,a1,a1,1,nan
464,partial_ignorance_conflict,pcr6,min_belief_interval_distance,a1,a1,1,nan
464,partial_ignorance_conflict,pcr6_plus,betp,a1,a1,1,0.23902457562923396
464,partial_ignorance_conflict,pcr6_plus,dsmp_epsilon_0.001,a1,a1,1,0.23481214565016645
464,partial_ignorance_conflict,pcr6_plus,max_belief,a1,a1,1,nan
464,partial_ignorance_conflict,pcr6_plus,max_plausibility,a1,a1,1,nan
464,partial_ignorance_conflict,pcr6_plus,min_belief_interval_distance,a1,a1,1,nan
464,vacuous_source_injection,dempster,betp,a1,a1,1,0.03915182166384738
464,vacuous_source_injection,dempster,dsmp_epsilon_0.001,a1,a1,1,0.03588445927414817
464,vacuous_source_injection,dempster,max_belief,a1,a1,1,nan
464,vacuous_source_injection,dempster,max_plausibility,a1,a1,1,nan
464,vacuous_source_injection,dempster,min_belief_interval_distance,a1,a1,1,nan
464,vacuous_source_injection,pcr6,betp,a1,a1,1,0.363784753140599
464,vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a1,a1,1,0.18133088051080856
464,vacuous_source_injection,pcr6,max_belief,a1,a1,1,nan
464,vacuous_source_injection,pcr6,max_plausibility,a1,a1,1,nan
464,vacuous_source_injection,pcr6,min_belief_interval_distance,a1,a1,1,nan
464,vacuous_source_injection,pcr6_plus,betp,a1,a1,1,0.23902457562923396
464,vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a1,a1,1,0.23481214565016645
464,vacuous_source_injection,pcr6_plus,max_belief,a1,a1,1,nan
464,vacuous_source_injection,pcr6_plus,max_plausibility,a1,a1,1,nan
464,vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a1,a1,1,nan
464,near_vacuous_source_injection,dempster,betp,a1,a1,1,0.039232625538846724
464,near_vacuous_source_injection,dempster,dsmp_epsilon_0.001,a1,a1,1,0.03596103731180836
464,near_vacuous_source_injection,dempster,max_belief,a1,a1,1,nan
464,near_vacuous_source_injection,dempster,max_plausibility,a1,a1,1,nan
464,near_vacuous_source_injection,dempster,min_belief_interval_distance,a1,a1,1,nan
464,near_vacuous_source_injection,pcr6,betp,a1,a1,1,0.3566903804429884
464,near_vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a1,a1,1,0.1853720216816197
464,near_vacuous_source_injection,pcr6,max_belief,a1,a1,1,nan
464,near_vacuous_source_injection,pcr6,max_plausibility,a1,a1,1,nan
464,near_vacuous_source_injection,pcr6,min_belief_interval_distance,a1,a1,1,nan
464,near_vacuous_source_injection,pcr6_plus,betp,a1,a1,1,0.23961178740110883
464,near_vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a1,a1,1,0.23524138811240433
464,near_vacuous_source_injection,pcr6_plus,max_belief,a1,a1,1,nan
464,near_vacuous_source_injection,pcr6_plus,max_plausibility,a1,a1,1,nan
464,near_vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a1,a1,1,nan
465,independent_clean,dempster,betp,a3,a3,1,3.25654457569452e-05
465,independent_clean,dempster,dsmp_epsilon_0.001,a3,a3,1,2.0673686424462874e-10
465,independent_clean,dempster,max_belief,a3,a3,1,nan
465,independent_clean,dempster,max_plausibility,a3,a3,1,nan
465,independent_clean,dempster,min_belief_interval_distance,a3,a3,1,nan
465,independent_clean,pcr6,betp,a3,a3,1,3.25654457569452e-05
465,independent_clean,pcr6,dsmp_epsilon_0.001,a3,a3,1,2.0673686424462874e-10
465,independent_clean,pcr6,max_belief,a3,a3,1,nan
465,independent_clean,pcr6,max_plausibility,a3,a3,1,nan
465,independent_clean,pcr6,min_belief_interval_distance,a3,a3,1,nan
465,independent_clean,pcr6_plus,betp,a3,a3,1,3.25654457569452e-05
465,independent_clean,pcr6_plus,dsmp_epsilon_0.001,a3,a3,1,2.0673686424462874e-10
465,independent_clean,pcr6_plus,max_belief,a3,a3,1,nan
465,independent_clean,pcr6_plus,max_plausibility,a3,a3,1,nan
465,independent_clean,pcr6_plus,min_belief_interval_distance,a3,a3,1,nan
465,partial_ignorance_conflict,dempster,betp,a3,a3,1,0.2418028959412846
465,partial_ignorance_conflict,dempster,dsmp_epsilon_0.001,a3,a3,1,0.2327105706780253
465,partial_ignorance_conflict,dempster,max_belief,a3,a3,1,nan
465,partial_ignorance_conflict,dempster,max_plausibility,a3,a3,1,nan
465,partial_ignorance_conflict,dempster,min_belief_interval_distance,a3,a3,1,nan
465,partial_ignorance_conflict,pcr6,betp,a3,a3,1,0.3580778904803928
465,partial_ignorance_conflict,pcr6,dsmp_epsilon_0.001,a3,a3,1,0.25769357646343105
465,partial_ignorance_conflict,pcr6,max_belief,a3,a3,1,nan
465,partial_ignorance_conflict,pcr6,max_plausibility,a3,a3,1,nan
465,partial_ignorance_conflict,pcr6,min_belief_interval_distance,a3,a3,1,nan
465,partial_ignorance_conflict,pcr6_plus,betp,a3,a3,1,0.3023553658409464
465,partial_ignorance_conflict,pcr6_plus,dsmp_epsilon_0.001,a3,a3,1,0.29668989993652145
465,partial_ignorance_conflict,pcr6_plus,max_belief,a3,a3,1,nan
465,partial_ignorance_conflict,pcr6_plus,max_plausibility,a3,a3,1,nan
465,partial_ignorance_conflict,pcr6_plus,min_belief_interval_distance,a3,a3,1,nan
465,vacuous_source_injection,dempster,betp,a3,a3,1,0.2418028959412846
465,vacuous_source_injection,dempster,dsmp_epsilon_0.001,a3,a3,1,0.2327105706780253
465,vacuous_source_injection,dempster,max_belief,a3,a3,1,nan
465,vacuous_source_injection,dempster,max_plausibility,a3,a3,1,nan
465,vacuous_source_injection,dempster,min_belief_interval_distance,a3,a3,1,nan
465,vacuous_source_injection,pcr6,betp,a3,a3,1,0.4418604400229118
465,vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a3,a3,1,0.22215450782500787
465,vacuous_source_injection,pcr6,max_belief,a3,a3,1,nan
465,vacuous_source_injection,pcr6,max_plausibility,a3,a3,1,nan
465,vacuous_source_injection,pcr6,min_belief_interval_distance,a3,a3,1,nan
465,vacuous_source_injection,pcr6_plus,betp,a3,a3,1,0.3023553658409464
465,vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a3,a3,1,0.29668989993652145
465,vacuous_source_injection,pcr6_plus,max_belief,a3,a3,1,nan
465,vacuous_source_injection,pcr6_plus,max_plausibility,a3,a3,1,nan
465,vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a3,a3,1,nan
465,near_vacuous_source_injection,dempster,betp,a3,a3,1,0.24224999933452276
465,near_vacuous_source_injection,dempster,dsmp_epsilon_0.001,a3,a3,1,0.2331320141385248
465,near_vacuous_source_injection,dempster,max_belief,a3,a3,1,nan
465,near_vacuous_source_injection,dempster,max_plausibility,a3,a3,1,nan
465,near_vacuous_source_injection,dempster,min_belief_interval_distance,a3,a3,1,nan
465,near_vacuous_source_injection,pcr6,betp,a3,a3,1,0.4366017822013002
465,near_vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a3,a3,1,0.2248012652364515
465,near_vacuous_source_injection,pcr6,max_belief,a3,a3,1,nan
465,near_vacuous_source_injection,pcr6,max_plausibility,a3,a3,1,nan
465,near_vacuous_source_injection,pcr6,min_belief_interval_distance,a3,a3,1,nan
465,near_vacuous_source_injection,pcr6_plus,betp,a3,a3,1,0.30297816988648846
465,near_vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a3,a3,1,0.2971507830785893
465,near_vacuous_source_injection,pcr6_plus,max_belief,a3,a3,1,nan
465,near_vacuous_source_injection,pcr6_plus,max_plausibility,a3,a3,1,nan
465,near_vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a3,a3,1,nan
466,independent_clean,dempster,betp,a3,a3,1,3.641216592076014e-05
466,independent_clean,dempster,dsmp_epsilon_0.001,a3,a3,1,2.369420921149384e-10
466,independent_clean,dempster,max_belief,a3,a3,1,nan
466,independent_clean,dempster,max_plausibility,a3,a3,1,nan
466,independent_clean,dempster,min_belief_interval_distance,a3,a3,1,nan
466,independent_clean,pcr6,betp,a3,a3,1,3.641216592076014e-05
466,independent_clean,pcr6,dsmp_epsilon_0.001,a3,a3,1,2.369420921149384e-10
466,independent_clean,pcr6,max_belief,a3,a3,1,nan
466,independent_clean,pcr6,max_plausibility,a3,a3,1,nan
466,independent_clean,pcr6,min_belief_interval_distance,a3,a3,1,nan
466,independent_clean,pcr6_plus,betp,a3,a3,1,3.641216592076014e-05
466,independent_clean,pcr6_plus,dsmp_epsilon_0.001,a3,a3,1,2.369420921149384e-10
466,independent_clean,pcr6_plus,max_belief,a3,a3,1,nan
466,independent_clean,pcr6_plus,max_plausibility,a3,a3,1,nan
466,independent_clean,pcr6_plus,min_belief_interval_distance,a3,a3,1,nan
466,partial_ignorance_conflict,dempster,betp,a3,a3,1,0.07230905429599978
466,partial_ignorance_conflict,dempster,dsmp_epsilon_0.001,a3,a3,1,0.06572571670591264
466,partial_ignorance_conflict,dempster,max_belief,a3,a3,1,nan
466,partial_ignorance_conflict,dempster,max_plausibility,a3,a3,1,nan
466,partial_ignorance_conflict,dempster,min_belief_interval_distance,a3,a3,1,nan
466,partial_ignorance_conflict,pcr6,betp,a3,a3,1,0.25075205644260873
466,partial_ignorance_conflict,pcr6,dsmp_epsilon_0.001,a3,a3,1,0.15451416883867697
466,partial_ignorance_conflict,pcr6,max_belief,a3,a3,1,nan
466,partial_ignorance_conflict,pcr6,max_plausibility,a3,a3,1,nan
466,partial_ignorance_conflict,pcr6,min_belief_interval_distance,a3,a3,1,nan
466,partial_ignorance_conflict,pcr6_plus,betp,a3,a3,1,0.19787535443308507
466,partial_ignorance_conflict,pcr6_plus,dsmp_epsilon_0.001,a3,a3,1,0.17500127712732572
466,partial_ignorance_conflict,pcr6_plus,max_belief,a3,a3,1,nan
466,partial_ignorance_conflict,pcr6_plus,max_plausibility,a3,a3,1,nan
466,partial_ignorance_conflict,pcr6_plus,min_belief_interval_distance,a3,a3,1,nan
466,vacuous_source_injection,dempster,betp,a3,a3,1,0.07230905429599978
466,vacuous_source_injection,dempster,dsmp_epsilon_0.001,a3,a3,1,0.06572571670591264
466,vacuous_source_injection,dempster,max_belief,a3,a3,1,nan
466,vacuous_source_injection,dempster,max_plausibility,a3,a3,1,nan
466,vacuous_source_injection,dempster,min_belief_interval_distance,a3,a3,1,nan
466,vacuous_source_injection,pcr6,betp,a3,a3,1,0.350946515054894
466,vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a3,a3,1,0.12466218038388227
466,vacuous_source_injection,pcr6,max_belief,a3,a3,1,nan
466,vacuous_source_injection,pcr6,max_plausibility,a3,a3,1,nan
466,vacuous_source_injection,pcr6,min_belief_interval_distance,a3,a3,1,nan
466,vacuous_source_injection,pcr6_plus,betp,a3,a3,1,0.19787535443308507
466,vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a3,a3,1,0.17500127712732572
466,vacuous_source_injection,pcr6_plus,max_belief,a3,a3,1,nan
466,vacuous_source_injection,pcr6_plus,max_plausibility,a3,a3,1,nan
466,vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a3,a3,1,nan
466,near_vacuous_source_injection,dempster,betp,a3,a3,1,0.07248546944450417
466,near_vacuous_source_injection,dempster,dsmp_epsilon_0.001,a3,a3,1,0.06589245354105275
466,near_vacuous_source_injection,dempster,max_belief,a3,a3,1,nan
466,near_vacuous_source_injection,dempster,max_plausibility,a3,a3,1,nan
466,near_vacuous_source_injection,dempster,min_belief_interval_distance,a3,a3,1,nan
466,near_vacuous_source_injection,pcr6,betp,a3,a3,1,0.3440199250700026
466,near_vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a3,a3,1,0.12764510043283897
466,near_vacuous_source_injection,pcr6,max_belief,a3,a3,1,nan
466,near_vacuous_source_injection,pcr6,max_plausibility,a3,a3,1,nan
466,near_vacuous_source_injection,pcr6,min_belief_interval_distance,a3,a3,1,nan
466,near_vacuous_source_injection,pcr6_plus,betp,a3,a3,1,0.19855080962491392
466,near_vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a3,a3,1,0.1754379752521367
466,near_vacuous_source_injection,pcr6_plus,max_belief,a3,a3,1,nan
466,near_vacuous_source_injection,pcr6_plus,max_plausibility,a3,a3,1,nan
466,near_vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a3,a3,1,nan
467,independent_clean,dempster,betp,a3,a3,1,9.765838167426578e-06
467,independent_clean,dempster,dsmp_epsilon_0.001,a3,a3,1,5.673116859338806e-11
467,independent_clean,dempster,max_belief,a3,a3,1,nan
467,independent_clean,dempster,max_plausibility,a3,a3,1,nan
467,independent_clean,dempster,min_belief_interval_distance,a3,a3,1,nan
467,independent_clean,pcr6,betp,a3,a3,1,9.765838167426578e-06
467,independent_clean,pcr6,dsmp_epsilon_0.001,a3,a3,1,5.673116859338806e-11
467,independent_clean,pcr6,max_belief,a3,a3,1,nan
467,independent_clean,pcr6,max_plausibility,a3,a3,1,nan
467,independent_clean,pcr6,min_belief_interval_distance,a3,a3,1,nan
467,independent_clean,pcr6_plus,betp,a3,a3,1,9.765838167426578e-06
467,independent_clean,pcr6_plus,dsmp_epsilon_0.001,a3,a3,1,5.673116859338806e-11
467,independent_clean,pcr6_plus,max_belief,a3,a3,1,nan
467,independent_clean,pcr6_plus,max_plausibility,a3,a3,1,nan
467,independent_clean,pcr6_plus,min_belief_interval_distance,a3,a3,1,nan
467,partial_ignorance_conflict,dempster,betp,a3,a3,1,0.4347637881378977
467,partial_ignorance_conflict,dempster,dsmp_epsilon_0.001,a3,a3,1,0.4315101065058776
467,partial_ignorance_conflict,dempster,max_belief,a3,a3,1,nan
467,partial_ignorance_conflict,dempster,max_plausibility,a3,a3,1,nan
467,partial_ignorance_conflict,dempster,min_belief_interval_distance,a3,a3,1,nan
467,partial_ignorance_conflict,pcr6,betp,a3,a3,1,0.3942209693961385
467,partial_ignorance_conflict,pcr6,dsmp_epsilon_0.001,a3,a3,1,0.29681177959953586
467,partial_ignorance_conflict,pcr6,max_belief,a3,a3,1,nan
467,partial_ignorance_conflict,pcr6,max_plausibility,a3,a3,1,nan
467,partial_ignorance_conflict,pcr6,min_belief_interval_distance,a3,a3,1,nan
467,partial_ignorance_conflict,pcr6_plus,betp,a3,a3,1,0.342418378492485
467,partial_ignorance_conflict,pcr6_plus,dsmp_epsilon_0.001,a3,a3,1,0.33187460931498874
467,partial_ignorance_conflict,pcr6_plus,max_belief,a3,a3,1,nan
467,partial_ignorance_conflict,pcr6_plus,max_plausibility,a3,a3,1,nan
467,partial_ignorance_conflict,pcr6_plus,min_belief_interval_distance,a3,a3,1,nan
467,vacuous_source_injection,dempster,betp,a3,a3,1,0.4347637881378977
467,vacuous_source_injection,dempster,dsmp_epsilon_0.001,a3,a3,1,0.4315101065058776
467,vacuous_source_injection,dempster,max_belief,a3,a3,1,nan
467,vacuous_source_injection,dempster,max_plausibility,a3,a3,1,nan
467,vacuous_source_injection,dempster,min_belief_interval_distance,a3,a3,1,nan
467,vacuous_source_injection,pcr6,betp,a3,a3,1,0.47966372113647654
467,vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a3,a3,1,0.27330927689889384
467,vacuous_source_injection,pcr6,max_belief,a3,a3,1,nan
467,vacuous_source_injection,pcr6,max_plausibility,a3,a3,1,nan
467,vacuous_source_injection,pcr6,min_belief_interval_distance,a3,a3,1,nan
467,vacuous_source_injection,pcr6_plus,betp,a3,a3,1,0.342418378492485
467,vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a3,a3,1,0.33187460931498874
467,vacuous_source_injection,pcr6_plus,max_belief,a3,a3,1,nan
467,vacuous_source_injection,pcr6_plus,max_plausibility,a3,a3,1,nan
467,vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a3,a3,1,nan
467,near_vacuous_source_injection,dempster,betp,a3,a3,1,0.4350249916999436
467,near_vacuous_source_injection,dempster,dsmp_epsilon_0.001,a3,a3,1,0.4317578370964633
467,near_vacuous_source_injection,dempster,max_belief,a3,a3,1,nan
467,near_vacuous_source_injection,dempster,max_plausibility,a3,a3,1,nan
467,near_vacuous_source_injection,dempster,min_belief_interval_distance,a3,a3,1,nan
467,near_vacuous_source_injection,pcr6,betp,a3,a3,1,0.47317298532542607
467,near_vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a3,a3,1,0.27435028730719785
467,near_vacuous_source_injection,pcr6,max_belief,a3,a3,1,nan
467,near_vacuous_source_injection,pcr6,max_plausibility,a3,a3,1,nan
467,near_vacuous_source_injection,pcr6,min_belief_interval_distance,a3,a3,1,nan
467,near_vacuous_source_injection,pcr6_plus,betp,a3,a3,1,0.3428299421832843
467,near_vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a3,a3,1,0.3322252825571108
467,near_vacuous_source_injection,pcr6_plus,max_belief,a3,a3,1,nan
467,near_vacuous_source_injection,pcr6_plus,max_plausibility,a3,a3,1,nan
467,near_vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a3,a3,1,nan
468,independent_clean,dempster,betp,a3,a3,1,2.811073202888677e-05
468,independent_clean,dempster,dsmp_epsilon_0.001,a3,a3,1,1.7058829823803543e-10
468,independent_clean,dempster,max_belief,a3,a3,1,nan
468,independent_clean,dempster,max_plausibility,a3,a3,1,nan
468,independent_clean,dempster,min_belief_interval_distance,a3,a3,1,nan
468,independent_clean,pcr6,betp,a3,a3,1,2.811073202888677e-05
468,independent_clean,pcr6,dsmp_epsilon_0.001,a3,a3,1,1.7058829823803543e-10
468,independent_clean,pcr6,max_belief,a3,a3,1,nan
468,independent_clean,pcr6,max_plausibility,a3,a3,1,nan
468,independent_clean,pcr6,min_belief_interval_distance,a3,a3,1,nan
468,independent_clean,pcr6_plus,betp,a3,a3,1,2.811073202888677e-05
468,independent_clean,pcr6_plus,dsmp_epsilon_0.001,a3,a3,1,1.7058829823803543e-10
468,independent_clean,pcr6_plus,max_belief,a3,a3,1,nan
468,independent_clean,pcr6_plus,max_plausibility,a3,a3,1,nan
468,independent_clean,pcr6_plus,min_belief_interval_distance,a3,a3,1,nan
468,partial_ignorance_conflict,dempster,betp,a3,a3,1,0.16323179473434685
468,partial_ignorance_conflict,dempster,dsmp_epsilon_0.001,a3,a3,1,0.14452521994688458
468,partial_ignorance_conflict,dempster,max_belief,a3,a3,1,nan
468,partial_ignorance_conflict,dempster,max_plausibility,a3,a3,1,nan
468,partial_ignorance_conflict,dempster,min_belief_interval_distance,a3,a3,1,nan
468,partial_ignorance_conflict,pcr6,betp,a3,a3,1,0.3259444056831862
468,partial_ignorance_conflict,pcr6,dsmp_epsilon_0.001,a3,a3,1,0.2080323370735112
468,partial_ignorance_conflict,pcr6,max_belief,a3,a3,1,nan
468,partial_ignorance_conflict,pcr6,max_plausibility,a3,a3,1,nan
468,partial_ignorance_conflict,pcr6,min_belief_interval_distance,a3,a3,1,nan
468,partial_ignorance_conflict,pcr6_plus,betp,a3,a3,1,0.2572300026245487
468,partial_ignorance_conflict,pcr6_plus,dsmp_epsilon_0.001,a3,a3,1,0.245763944298699
468,partial_ignorance_conflict,pcr6_plus,max_belief,a3,a3,1,nan
468,partial_ignorance_conflict,pcr6_plus,max_plausibility,a3,a3,1,nan
468,partial_ignorance_conflict,pcr6_plus,min_belief_interval_distance,a3,a3,1,nan
468,vacuous_source_injection,dempster,betp,a3,a3,1,0.16323179473434685
468,vacuous_source_injection,dempster,dsmp_epsilon_0.001,a3,a3,1,0.14452521994688458
468,vacuous_source_injection,dempster,max_belief,a3,a3,1,nan
468,vacuous_source_injection,dempster,max_plausibility,a3,a3,1,nan
468,vacuous_source_injection,dempster,min_belief_interval_distance,a3,a3,1,nan
468,vacuous_source_injection,pcr6,betp,a3,a3,1,0.40635731592129204
468,vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a3,a3,1,0.178738377517581
468,vacuous_source_injection,pcr6,max_belief,a3,a3,1,nan
468,vacuous_source_injection,pcr6,max_plausibility,a3,a3,1,nan
468,vacuous_source_injection,pcr6,min_belief_interval_distance,a3,a3,1,nan
468,vacuous_source_injection,pcr6_plus,betp,a3,a3,1,0.2572300026245487
468,vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a3,a3,1,0.245763944298699
468,vacuous_source_injection,pcr6_plus,max_belief,a3,a3,1,nan
468,vacuous_source_injection,pcr6_plus,max_plausibility,a3,a3,1,nan
468,vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a3,a3,1,nan
468,near_vacuous_source_injection,dempster,betp,a3,a3,1,0.1639841840648385
468,near_vacuous_source_injection,dempster,dsmp_epsilon_0.001,a3,a3,1,0.14523044451884035
468,near_vacuous_source_injection,dempster,max_belief,a3,a3,1,nan
468,near_vacuous_source_injection,dempster,max_plausibility,a3,a3,1,nan
468,near_vacuous_source_injection,dempster,min_belief_interval_distance,a3,a3,1,nan
468,near_vacuous_source_injection,pcr6,betp,a3,a3,1,0.4026380486305681
468,near_vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a3,a3,1,0.1816541654141491
468,near_vacuous_source_injection,pcr6,max_belief,a3,a3,1,nan
468,near_vacuous_source_injection,pcr6,max_plausibility,a3,a3,1,nan
468,near_vacuous_source_injection,pcr6,min_belief_interval_distance,a3,a3,1,nan
468,near_vacuous_source_injection,pcr6_plus,betp,a3,a3,1,0.2580430956375251
468,near_vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a3,a3,1,0.24649598678751844
468,near_vacuous_source_injection,pcr6_plus,max_belief,a3,a3,1,nan
468,near_vacuous_source_injection,pcr6_plus,max_plausibility,a3,a3,1,nan
468,near_vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a3,a3,1,nan
469,independent_clean,dempster,betp,a4,a4,1,7.992050759832075e-05
469,independent_clean,dempster,dsmp_epsilon_0.001,a4,a4,1,5.041243218268286e-10
469,independent_clean,dempster,max_belief,a4,a4,1,nan
469,independent_clean,dempster,max_plausibility,a4,a4,1,nan
469,independent_clean,dempster,min_belief_interval_distance,a4,a4,1,nan
469,independent_clean,pcr6,betp,a4,a4,1,7.992050759832075e-05
469,independent_clean,pcr6,dsmp_epsilon_0.001,a4,a4,1,5.041243218268286e-10
469,independent_clean,pcr6,max_belief,a4,a4,1,nan
469,independent_clean,pcr6,max_plausibility,a4,a4,1,nan
469,independent_clean,pcr6,min_belief_interval_distance,a4,a4,1,nan
469,independent_clean,pcr6_plus,betp,a4,a4,1,7.992050759832075e-05
469,independent_clean,pcr6_plus,dsmp_epsilon_0.001,a4,a4,1,5.041243218268286e-10
469,independent_clean,pcr6_plus,max_belief,a4,a4,1,nan
469,independent_clean,pcr6_plus,max_plausibility,a4,a4,1,nan
469,independent_clean,pcr6_plus,min_belief_interval_distance,a4,a4,1,nan
469,partial_ignorance_conflict,dempster,betp,a4,a4,1,0.2974983653587071
469,partial_ignorance_conflict,dempster,dsmp_epsilon_0.001,a4,a4,1,0.2957752043607863
469,partial_ignorance_conflict,dempster,max_belief,a4,a4,1,nan
469,partial_ignorance_conflict,dempster,max_plausibility,a4,a4,1,nan
469,partial_ignorance_conflict,dempster,min_belief_interval_distance,a4,a4,1,nan
469,partial_ignorance_conflict,pcr6,betp,a4,a4,1,0.35122718486874827
469,partial_ignorance_conflict,pcr6,dsmp_epsilon_0.001,a4,a4,1,0.2578578522277783
469,partial_ignorance_conflict,pcr6,max_belief,a4,a4,1,nan
469,partial_ignorance_conflict,pcr6,max_plausibility,a4,a4,1,nan
469,partial_ignorance_conflict,pcr6,min_belief_interval_distance,a4,a4,1,nan
469,partial_ignorance_conflict,pcr6_plus,betp,a4,a4,1,0.31083545190212364
469,partial_ignorance_conflict,pcr6_plus,dsmp_epsilon_0.001,a4,a4,1,0.28681844600255035
469,partial_ignorance_conflict,pcr6_plus,max_belief,a4,a4,1,nan
469,partial_ignorance_conflict,pcr6_plus,max_plausibility,a4,a4,1,nan
469,partial_ignorance_conflict,pcr6_plus,min_belief_interval_distance,a4,a4,1,nan
469,vacuous_source_injection,dempster,betp,a4,a4,1,0.2974983653587071
469,vacuous_source_injection,dempster,dsmp_epsilon_0.001,a4,a4,1,0.2957752043607863
469,vacuous_source_injection,dempster,max_belief,a4,a4,1,nan
469,vacuous_source_injection,dempster,max_plausibility,a4,a4,1,nan
469,vacuous_source_injection,dempster,min_belief_interval_distance,a4,a4,1,nan
469,vacuous_source_injection,pcr6,betp,a4,a4,1,0.44546056921564314
469,vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a4,a4,1,0.2162339286088989
469,vacuous_source_injection,pcr6,max_belief,a4,a4,1,nan
469,vacuous_source_injection,pcr6,max_plausibility,a4,a4,1,nan
469,vacuous_source_injection,pcr6,min_belief_interval_distance,a4,a4,1,nan
469,vacuous_source_injection,pcr6_plus,betp,a4,a4,1,0.31083545190212364
469,vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a4,a4,1,0.28681844600255035
469,vacuous_source_injection,pcr6_plus,max_belief,a4,a4,1,nan
469,vacuous_source_injection,pcr6_plus,max_plausibility,a4,a4,1,nan
469,vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a4,a4,1,nan
469,near_vacuous_source_injection,dempster,betp,a4,a4,1,0.2976815319736402
469,near_vacuous_source_injection,dempster,dsmp_epsilon_0.001,a4,a4,1,0.2959498290856184
469,near_vacuous_source_injection,dempster,max_belief,a4,a4,1,nan
469,near_vacuous_source_injection,dempster,max_plausibility,a4,a4,1,nan
469,near_vacuous_source_injection,dempster,min_belief_interval_distance,a4,a4,1,nan
469,near_vacuous_source_injection,pcr6,betp,a4,a4,1,0.4381830065203518
469,near_vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a4,a4,1,0.21930158932146504
469,near_vacuous_source_injection,pcr6,max_belief,a4,a4,1,nan
469,near_vacuous_source_injection,pcr6,max_plausibility,a4,a4,1,nan
469,near_vacuous_source_injection,pcr6,min_belief_interval_distance,a4,a4,1,nan
469,near_vacuous_source_injection,pcr6_plus,betp,a4,a4,1,0.3113360195921817
